"claim","review_url","claimer","text","headline","keywords","claim_date"
"http://data.gesis.org/claimskg/creative_work/2ee69008-bb93-50bc-88e3-9adbcf721fb1","http://www.politifact.com/texas/statements/2011/dec/09/rick-perry/rick-perry-says-kids-cant-openly-celebrate-christm/","Rick Perry","Our 'kids can’t openly celebrate Christmas or pray in school.'","Rick Perry says kids can't openly celebrate Christmas or pray in school","Religion,Message Machine 2012",2011-12-07
"http://data.gesis.org/claimskg/creative_work/a8f9836c-4d0e-51f9-93bc-aa2dbfa8277f","http://www.politifact.com/florida/statements/2017/may/15/richard-corcoran/corcoran-touts-level-education-spending-there/","Richard Corcoran","Says the Florida House of Representatives allocated $24 billion, 'the greatest investment in education in Florida history!'","Florida House speaker touts record education spending, but there's more to grade","State Budget",2017-05-06
"http://data.gesis.org/claimskg/creative_work/4a2ccad4-fd9c-5770-9f7f-4089c5eea9c7","http://www.politifact.com/wisconsin/statements/2013/apr/10/sondy-pope/rep-sondy-pope-says-most-public-school-students-ge/","Sondy Pope","'The vast majority of our public school students are receiving less state support than their private voucher peers.'","Rep. Sondy Pope says most public school students get less state money than private school students","State Finances,State Budget",2013-03-30
"http://data.gesis.org/claimskg/creative_work/b7e4b0ab-7858-53d7-a6d3-35465e7945df","http://www.politifact.com/texas/statements/2012/dec/17/thomas-ratliff/thomas-ratliff-says-massachusetts-imposes-three-ma/","Thomas Ratliff","Says Massachusetts has three state-mandated student tests and Finland just one.","UPDATED: Thomas Ratliff says Massachusetts imposes three mandatory student tests, Finland just one","States,Corrections and Updates",2012-12-10
"http://data.gesis.org/claimskg/creative_work/1a127683-bd4e-55d2-86b7-78af236a688e","http://www.politifact.com/georgia/statements/2013/oct/25/nancy-jester/ex-dekalb-school-official-says-states-spending-res/","Nancy Jester","Georgia 'spends in the top 10 nationally on education, yet, most of our education metrics hover in the bottom five.'","Ex-DeKalb school official says state's spending, results don't match","State Budget",2013-10-10
"http://data.gesis.org/claimskg/creative_work/e80722a9-5388-5240-971c-6f3aa42afdbd","http://www.politifact.com/truth-o-meter/statements/2014/jan/28/rand-paul/rand-paul-says-more-half-students-medical-dental-a/","Rand Paul","'Over half of the young people' in medical, dental and law schools are women.","Rand Paul says more than half of students at medical, dental and law schools are females","Women,Legal Issues",2014-01-26
"http://data.gesis.org/claimskg/creative_work/7ca63adb-c039-5b78-819d-bf9141c88984","http://www.politifact.com/truth-o-meter/statements/2010/aug/17/laura-tyson/laura-tyson-correct-us-lag-college-grads-overstate/","Laura Tyson","The United States is 'number 14, number 15' in college graduation rates, and 'we're leading the world in high school dropout rates.'","Laura Tyson correct that U.S. lags in college graduation rates but overstates severity of high school dropout numbers","This Week - ABC News",2010-08-15
"http://data.gesis.org/claimskg/creative_work/22b0c104-907c-5888-adef-b6721fcf2638","http://www.politifact.com/texas/statements/2011/aug/19/rick-perry/gov-rick-perry-says-texas-public-schools-teach-evo/","Rick Perry","'In Texas, we teach both creationism and evolution in our public schools.'","Gov. Rick Perry says Texas public schools teach evolution and creationism","Science",2011-08-18
"http://data.gesis.org/claimskg/creative_work/93737122-0991-59ca-b8be-8a2870911dee","http://www.politifact.com/texas/statements/2017/may/10/blog-posting/pants-fire-claim-university-texas-student-gun-help/","Bloggers","A University of Texas 'student pulled out a concealed handgun' on a knife-wielding suspect 'and made him back down.'","Pants on Fire: Claim that University of Texas student with gun helped stop knife attacks","Guns,Crime",2017-05-02
"http://data.gesis.org/claimskg/creative_work/393d4394-076a-59b3-a92a-2016448123f4","http://www.politifact.com/wisconsin/statements/2014/nov/21/joy-pullmann/joy-pullmann-says-scott-walker-couldnt-get-legisla/","Joy Pullmann","Scott Walker 'couldn’t get his own party' to back more than a 500-student increase in Milwaukee’s school choice program, but in Indiana, 'Mitch Daniels’ voucher program is approaching 30,000 students two years after opening.'","Joy Pullmann says Scott Walker couldn’t get legislature to significantly expand school choice","State Finances,State Budget",2014-11-11
"http://data.gesis.org/claimskg/creative_work/b5d3680e-0e9c-53f7-b08e-730c12c7ba9c","http://www.politifact.com/new-jersey/statements/2013/may/23/new-jersey-state-afl-cio/afl-cio-claims-chris-christie-cut-ed-funding-16b-w/","AFL-CIO of New Jersey","'New Jersey's governor cut $1.6 billion from public education while handing out $2.1 billion in corporate tax breaks, more than the entire previous decade.'","NJ AFL-CIO claims Chris Christie cut education funding by $1.6B while giving out $2B in corporate tax breaks","State Finances,Corporations,State Budget",2013-04-30
"http://data.gesis.org/claimskg/creative_work/37c02b4b-b2e5-5657-a8bb-f0207ad274db","http://www.politifact.com/wisconsin/statements/2018/jul/20/leah-vukmir/sen-tammy-baldwins-patriotism-questioned-challenge/","Leah Vukmir","Tammy Baldwin 'opposed displaying the flag and reciting the Pledge of Allegiance or singing the National Anthem in our classrooms.'","Challenger Leah Vukmir cites 22-year-old vote in attack on Tammy Baldwin over pledge, flag anthem","Regulation,Patriotism",2018-06-01
"http://data.gesis.org/claimskg/creative_work/5a53247d-7ad0-599d-a838-ca0c0c4d4fbb","http://www.politifact.com/wisconsin/statements/2017/nov/22/naral-pro-choice/house-tax-bill-contains-language-about-unborn-chil/","NARAL Pro-Choice America","Says Paul Ryan is leading the effort to 'pass a tax bill with divisive conception language by disguising it as a college savings plan' in 'another attempt to ban abortion and rob women of their reproductive rights.'","The House tax bill contains language about unborn children, but is it an attempt to ban abortion?","Women,Abortion,Legal Issues",2017-11-15
"http://data.gesis.org/claimskg/creative_work/bfcf4255-2c7b-5efb-9312-e73f7e3d23d1","http://www.politifact.com/wisconsin/statements/2018/may/23/andy-gronik/democratic-candidate-governor-says-he-lives-milwau/","Andy Gronik","'I’ve lived' in Milwaukee 'all 61 years of my life.'","This Democratic candidate for governor says he lives in Milwaukee, but that's misleading","Population,Candidate Biography",2018-05-13
"http://data.gesis.org/claimskg/creative_work/e28dd4c4-ccd1-5449-8f39-7c0127f5dd18","http://www.politifact.com/wisconsin/statements/2014/aug/22/mary-burke/wisconsin-ranks-low-expectations-school-testing-sc/","Mary Burke","Wisconsin is '38th in the country in terms of proficiency standards' in student testing.","Wisconsin ranks low in expectations on school testing, Scott Walker challenger Mary Burke says","Children,Government regulation",2014-08-11
"http://data.gesis.org/claimskg/creative_work/2ff5c54a-13c7-59f8-895a-924922bfdc1e","http://www.politifact.com/texas/statements/2017/jan/30/don-willett/don-willett-elite-universities-dont-require-us-his/","Don Willett","'The overwhelming majority of America’s elite universities, they no longer require history majors to take a single course in American history.'","Don Willett: Elite universites mostly don't require history majors to take American history","History,Corrections and Updates",2017-01-12
"http://data.gesis.org/claimskg/creative_work/d0cac91c-2777-511f-998b-e1565a2966f6","http://www.politifact.com/wisconsin/statements/2014/oct/29/greater-wisconsin-political-fund/did-scott-walker-oppose-proposal-refinancing-stude/","Greater Wisconsin Committee","'Scott Walker opposed a plan to help Wisconsin students refinance their student loans.'","Did Scott Walker oppose a proposal for refinancing student loans?","Financial Regulation,Debt",2014-10-27
"http://data.gesis.org/claimskg/creative_work/bb72ef97-784e-5933-9385-34e1aa0ab6b8","http://www.politifact.com/truth-o-meter/statements/2015/jul/16/bobby-jindal/bobby-jindal-says-nearly-100-percent-new-orleans-s/","Bobby Jindal","'In New Orleans, nearly 100 percent of our kids are in charter schools.'","Bobby Jindal says nearly 100 percent of New Orleans students attend a charter school","Natural Disasters",2015-07-15
"http://data.gesis.org/claimskg/creative_work/cd07885b-f394-5c1b-8dcc-bb0c800e561a","http://www.politifact.com/wisconsin/statements/2014/oct/27/scott-walker/scott-walker-says-mary-burke-supported-18-percent-/","Scott Walker","'My opponent supported policies that increased tuition by 18 percent.'","Scott Walker says Mary Burke supported 18 percent tuition increase","State Finances",2014-10-20
"http://data.gesis.org/claimskg/creative_work/a6d61337-fb32-50a3-ad85-efe506022e60","http://www.politifact.com/virginia/statements/2011/mar/08/bob-mcdonnell/gov-bob-mcdonnell-says-education-funding-grew-six-/","Bob McDonnell","In the past decade, K-12 funding has grown six times faster than the rate of enrollment.","Gov. Bob McDonnell says education funding grew six times faster than enrollment","State Budget",2011-02-20
"http://data.gesis.org/claimskg/creative_work/eed654bb-4403-5fed-9fa8-c6bf01ba6b8d","http://www.politifact.com/oregon/statements/2012/apr/10/jefferson-smith/does-oregon-spend-more-tax-breaks-public-safet-hea/","Jefferson Smith","Says 'at the state level we're spending more on tax expenditures than we are on public safety, health care and education combined.'","Does Oregon spend more on tax breaks than on public safety, health care and education combined?","Public Safety,State Budget",2012-03-10
"http://data.gesis.org/claimskg/creative_work/fa5a1f7b-fb62-5bb1-9f2c-9fa0e89ecfba","http://www.politifact.com/new-hampshire/statements/2012/jul/16/new-hampshire-democratic-party/nh-democrats-heap-blame-speaker-bill-obrien-and-hi/","New Hampshire Democratic Party","'Bill O'Brien's Tea Party legislature tried to repeal kindergarten and compulsory education, defund Planned Parenthood and eliminate insurance coverage for birth control.'","NH Democrats heap blame on Speaker Bill O'Brien and his Tea Party followers","Abortion",2012-07-06
"http://data.gesis.org/claimskg/creative_work/1888f2b6-54db-588e-891c-5ff846538288","http://www.politifact.com/wisconsin/statements/2011/jul/25/jennifer-shilling/wisconsin-jennifer-shilling-state-budget-cut-publi/","Jennifer Shilling","The 2011-13 state budget 'cuts overall funding for public schools by $1.6 billion'","Wisconsin Rep. Jennifer Shilling says the state’s 2011-’13 state budget cut public school funding by $1.6 billion","State Budget",2011-06-30
"http://data.gesis.org/claimskg/creative_work/63f2b016-8522-59e6-b9d9-e2bda6e03444","http://www.politifact.com/truth-o-meter/statements/2012/may/16/mitt-romney/mitt-romney-said-there-are-49-different-federal-jo/","Mitt Romney","There are '49 different federal job training programs that report to eight agencies.'","Mitt Romney said there are """"49 different federal job training programs that report to eight agencies""""","Government Efficiency,Jobs",2012-05-16
"http://data.gesis.org/claimskg/creative_work/b404340a-5c08-59fd-9779-942219a55ce1","http://www.politifact.com/georgia/statements/2013/may/08/zell-miller/education-spending-under-gov-sanders-touted/","Zell Miller","Then-Gov. Carl Sanders put 56 percent of the state budget into education, a figure that has not been achieved since.","Education spending under Gov. Sanders touted","State Budget",2013-03-17
"http://data.gesis.org/claimskg/creative_work/a1f27d1f-dc2e-51c7-ab76-e92af75829f3","http://www.politifact.com/florida/statements/2011/oct/21/frank-brogan/brogan-claims-anthro-part-stem/","Frank Brogan","Says Anthropology is a STEM (science, technology, engineering, math) field.","University Chancellor Frank Brogan claims anthropology is part of STEM","Science",2011-10-19
"http://data.gesis.org/claimskg/creative_work/d29e22d0-a648-529c-b7f1-7c9c4405226e","http://www.politifact.com/oregon/statements/2011/feb/18/shawn-lindsay/shawn-lindsay-says-john-kitzhabers-budget-proposal/","Shawn Lindsay","Says John Kitzhaber’s proposed budget for upcoming biennium represents 8 percent increase over last","Shawn Lindsay says John Kitzhaber’s budget proposal is up 8 percent over last biennium’s funding level","State Budget",2011-02-09
"http://data.gesis.org/claimskg/creative_work/78d78a65-a15f-548c-8a5f-75e7ca3f93bd","http://www.politifact.com/oregon/statements/2013/may/11/portland-association-teachers/would-portland-teachers-have-no-pay-increase-four-/","Portland Association of Teachers","Says 'Did you know that if you accepted the District's proposal today you would have NO pay increase for 4 years? Seven years of frozen wages = Disrespect.'","Would Portland teachers have no pay increase for four years, frozen wages for seven years?","Unions",2013-04-25
